Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Identification,Other Identifications,Name Hierarchy,Type Status,Type Citations,Order,Family,Subfamily,Date Collected,Ocean,Sea/Gulf,Archipelago,Island Grouping,Island Name,Continent,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Collector(s),Field Number(s),Other Numbers (Type : Value),Vessel,Cruise,Station,Expedition,Collection Method,Depth (m),Source of Sample,Preparation Details (Preparation:Location:Count),Measurements,Notes,Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
268337,Specimen/Lot,,11,Sphaeramia orbicularis,,Sphaeramia orbicularis : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Apogoninae,16 May 1979 (1979 May 16 - 0000 00 00; 06:30 - 07:45),Pacific,,Philippine Archipelago,,Siquijor,,Philippines,Siquijor,,"Tidal Inlet At Sabanj, Siquijor Island, P.I.",9.23,123.558,"Knapp, L. W.; Fehlmann, H. A.; Ferrari, F. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, L.; Alcala, A. C.",LK 79-17,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:00,http://n2t.net/ark:/65665/34e2a8334-66ad-4ddb-a79d-ee03e4a4178c
241879,Specimen/Lot,,4,Taenioides anguillaris,,Taenioides anguillaris : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Amblyopinae,16 May 1979 (1979 May 16 - 0000 00 00; 06:30 - 07:45),Pacific,,Philippine Archipelago,,Siquijor,,Philippines,Siquijor,,"Tidal Inlet At Sabanj, Siquijor Island, P.I.",9.23,123.558,"Knapp, L. W.; Fehlmann, H. A.; Ferrari, F. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, L.; Alcala, A. C.",LK 79-17,,,,,Sp-79,,0 to 1,,Glycerin with Cartilage Stain::1,SL: 41.5mm,Acc. no. 341645 - ? c + s spm - 1 male;41.5 mm sl.,346491,,,,,,,,,12/1/2017 17:59,http://n2t.net/ark:/65665/386d9caf6-252f-46dd-8b42-6db7918a2acc
224819,Specimen/Lot,,19,Terapon jarbua,,Terapon jarbua : Terapontidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Terapontidae,,16 May 1979 (1979 May 16 - 0000 00 00; 06:30 - 07:45),Pacific,,Philippine Archipelago,,Siquijor,,Philippines,Siquijor,,"Tidal Inlet At Sabanj, Siquijor Island, P.I.",9.23,123.558,"Knapp, L. W.; Fehlmann, H. A.; Ferrari, F. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, L.; Alcala, A. C.",LK 79-17,,,,,Sp-79,,0 to 1,,,,,341645,,,,,,,,,12/1/2017 18:00,http://n2t.net/ark:/65665/32c464ac4-abaa-418c-99c7-60b0cdf91359
421645,Specimen/Lot,,4,Tetraroge barbata,,Tetraroge barbata : Tetrarogidae : Scorpaeniformes : Actinopterygii : Chordata,,,Scorpaeniformes,Tetrarogidae,,16 May 1979 (1979 May 16 - 0000 00 00; 06:30 - 07:45),Pacific,,Philippine Archipelago,,Siquijor,,Philippines,Siquijor,,"Tidal Inlet At Sabanj, Siquijor Island, P.I.",9.23,123.558,"Knapp, L. W.; Fehlmann, H. A.; Ferrari, F. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, L.; Alcala, A. C.",LK 79-17,,,,,Sp-79,,0 to 1,,,,,,,,,,,,,,12/1/2017 18:00,http://n2t.net/ark:/65665/3b8c58363-c9aa-418d-a261-36c1303e9fbe
243408,Specimen/Lot,,312,Trypauchenopsis intermedia,Odontamblyopus,Trypauchenopsis intermedia : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Amblyopinae,16 May 1979 (1979 May 16 - 0000 00 00; 06:30 - 07:45),Pacific,,Philippine Archipelago,,Siquijor,,Philippines,Siquijor,,"Tidal Inlet At Sabanj, Siquijor Island, P.I.",9.23,123.558,"Knapp, L. W.; Fehlmann, H. A.; Ferrari, F. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, L.; Alcala, A. C.",LK 79-17,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 17:59,http://n2t.net/ark:/65665/3d49d2e5d-ef62-41b3-8830-57f251a767c7
267719,Specimen/Lot,,1,Upeneus tragula,,Upeneus tragula : Mullidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Mullidae,,16 May 1979 (1979 May 16 - 0000 00 00; 06:30 - 07:45),Pacific,,Philippine Archipelago,,Siquijor,,Philippines,Siquijor,,"Tidal Inlet At Sabanj, Siquijor Island, P.I.",9.23,123.558,"Knapp, L. W.; Fehlmann, H. A.; Ferrari, F. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, L.; Alcala, A. C.",LK 79-17,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:00,http://n2t.net/ark:/65665/37966fc54-38e4-47a6-8dfa-0403c5d13669
268245,Specimen/Lot,,5,Yarica hyalosoma,Apogon hyalosoma,Yarica hyalosoma : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,16 May 1979 (1979 May 16 - 0000 00 00; 06:30 - 07:45),Pacific,,Philippine Archipelago,,Siquijor,,Philippines,Siquijor,,"Tidal Inlet At Sabanj, Siquijor Island, P.I.",9.23,123.558,"Knapp, L. W.; Fehlmann, H. A.; Ferrari, F. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, L.; Alcala, A. C.",LK 79-17,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 17:59,http://n2t.net/ark:/65665/386a98a89-04d6-4d37-95d9-a619ff6c0620
241825,Specimen/Lot,,23,Yongeichthys criniger,,Yongeichthys criniger : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,16 May 1979 (1979 May 16 - 0000 00 00; 06:30 - 07:45),Pacific,,Philippine Archipelago,,Siquijor,,Philippines,Siquijor,,"Tidal Inlet At Sabanj, Siquijor Island, P.I.",9.23,123.558,"Knapp, L. W.; Fehlmann, H. A.; Ferrari, F. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, L.; Alcala, A. C.",LK 79-17,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 17:59,http://n2t.net/ark:/65665/392b35fb1-9483-40d8-b9f6-c0347c9faff8
265158,Specimen/Lot,,5,Zenarchopterus,,Zenarchopterus : Hemiramphidae : Beloniformes : Actinopterygii : Chordata,,,Beloniformes,Hemiramphidae,Zenarchopterinae,16 May 1979 (1979 May 16 - 0000 00 00; 06:30 - 07:45),Pacific,,Philippine Archipelago,,Siquijor,,Philippines,Siquijor,,"Tidal Inlet At Sabanj, Siquijor Island, P.I.",9.23,123.558,"Knapp, L. W.; Fehlmann, H. A.; Ferrari, F. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, L.; Alcala, A. C.",LK 79-17,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:00,http://n2t.net/ark:/65665/389944153-b8d5-4965-a897-33388c859924
332725,Specimen/Lot,,165,Ambassidae,,Ambassidae : Ambassidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Ambassidae,,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,0,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/3798bdf6c-c70e-4890-b2df-21d01afef60b
241811,Specimen/Lot,,1,Amoya,,Amoya : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:03,http://n2t.net/ark:/65665/3cb411184-5d72-40ef-a26d-aeb35f007379
241888,Specimen/Lot,,1,Butis butis,,Butis butis : Eleotridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Eleotridae,Butinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/34bb4b05e-de9d-4d26-85c0-5c93c722c4c4
241891,Specimen/Lot,,9,Butis butis,,Butis butis : Eleotridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Eleotridae,Butinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/3c7d585b2-fb80-4abe-a8d3-7c4cc538cb66
241874,Specimen/Lot,,11,Callogobius producta,,Callogobius producta : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/36e0b846a-4bf8-418b-94ff-eba63229bf45
241876,Specimen/Lot,,1,Callogobius producta,Callogobius,Callogobius producta : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/3e29b4f8b-6977-4a79-a70d-c137f0ed13d3
243410,Specimen/Lot,,3,Drombus,,Drombus : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/391e32300-00d1-46e6-9c2e-83cfdad388e9
243428,Specimen/Lot,,9,Drombus,,Drombus : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/3010450fa-84cb-4ac1-a92d-282757ce53ae
241900,Specimen/Lot,,94,Eleotris melanosoma,,Eleotris melanosoma : Eleotridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Eleotridae,Eleotrinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,Glycerin with Cartilage Stain::2,,"5 spec. exch. to univ. paris vii, 28 apr 1987. 4 specs. exch. to k. cole.",346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/32c283793-a6e5-4f43-b639-70b742966b09
243422,Specimen/Lot,,1,Exyrias,,Exyrias : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/3fc6c3024-3943-4b7c-bd39-58ca2868ff98
243148,Specimen/Lot,,7,Exyrias puntang,,Exyrias puntang : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/3c89161f2-e9b2-4432-be29-70596270338a
241858,Specimen/Lot,,28,Favonigobius reichei,,Favonigobius reichei : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/349a84a1d-9199-4935-82dd-744a1ace1e08
241822,Specimen/Lot,,65,Glossogobius biocellatus,,Glossogobius biocellatus : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/310857217-6726-40f4-b92e-3888160c035b
243304,Specimen/Lot,,3,Hippichthys spicifer,,Hippichthys spicifer : Syngnathidae : Syngnathiformes : Actinopterygii : Chordata,,,Syngnathiformes,Syngnathidae,Syngnathinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/34acaa7ec-2b73-4152-8f17-541f9a825e66
243415,Specimen/Lot,,2,Lophogobius bleekeri,,Lophogobius bleekeri : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/3ccc2a48c-90e9-4eee-aed8-e0dd79fd567d
273820,Specimen/Lot,,2,Lutjanus fulvus,,Lutjanus fulvus : Lutjanidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Lutjanidae,Lutjaninae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/30bf55303-a37b-4c31-a038-6e87df2ff724
273821,Specimen/Lot,,2,Lutjanus lemniscatus,,Lutjanus lemniscatus : Lutjanidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Lutjanidae,Lutjaninae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/325ccdac5-6e0b-47e9-8850-adabaf01ed9c
225126,Specimen/Lot,,40,Meiacanthus anema,,Meiacanthus anema : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Blenniinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,341645,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/3d9ba178a-9fe8-491f-aa20-fa294cb7baff
224826,Specimen/Lot,,1,Mesopristes argenteus,,Mesopristes argenteus : Terapontidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Terapontidae,,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,341645,,,,,,,,,12/1/2017 18:03,http://n2t.net/ark:/65665/32c64c6e0-8005-4813-9117-2472efb25f68
241801,Specimen/Lot,,76,Oligolepis acutipennis,Oligolepis,Oligolepis acutipennis : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobionellinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/3bd1b4cd6-8fee-40be-a921-00d0ee9b66d5
241802,Specimen/Lot,,88,Oligolepis stomias,,Oligolepis stomias : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobionellinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,2 of 94 specimens donated to Anthony Gill of Arizona State University. 4 of 92 specimens cleared and stained and recataloged as USNM 440588.,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/3e73587b4-9930-4fdb-bba4-7aba746fd5e2
440588,Specimen/Lot,,4,Oligolepis stomias,,Oligolepis stomias : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobionellinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,Glycerin with Bone and Cartilage Stain::4,,Out of USNM 241802.,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/312a222c0-42a6-4dc6-81f8-fad39798d5da
241897,Specimen/Lot,,3,Ophiocara porocephala,,Ophiocara porocephala : Eleotridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Eleotridae,Butinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/34f106e8f-ccdd-42fb-b731-82fd258451d4
243162,Specimen/Lot,,3,Oxyurichthys cornutus,Oxyurichthys ophthalmonema,Oxyurichthys cornutus : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobionellinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/3e13dfdcf-9c44-4f8d-bbbc-d7529d295b47
273798,Specimen/Lot,,211,Pardachirus poropterus,,Pardachirus poropterus : Soleidae : Pleuronectiformes : Actinopterygii : Chordata,,,Pleuronectiformes,Soleidae,,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/39370f270-ee3c-4685-b7a6-00f72852ed6c
243150,Specimen/Lot,,1,Periophthalmus argentilineatus,,Periophthalmus argentilineatus : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Oxudercinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,346491,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/36643abf3-63d9-4c56-a3f1-1a79d098bf07
225131,Specimen/Lot,,21,Plagiotremus tapeinosoma,,Plagiotremus tapeinosoma : Blenniidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Blenniidae,Blenniinae,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,341645,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/3592a171a-e82a-41a8-a125-08ba5667bfa3
398869,Specimen/Lot,,3,Platycephalus indicus,,Platycephalus indicus : Platycephalidae : Scorpaeniformes : Actinopterygii : Chordata,,,Scorpaeniformes,Platycephalidae,,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/36d5732f2-54bf-4ce7-a08d-bc4e7d36361b
363542,Specimen/Lot,,1,Pomacentrus taeniometopon,,Pomacentrus taeniometopon : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,"Ident. by g. allen, 1997.",0,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/3a3b94146-38a0-4c80-a604-2fb321999bbb
375499,Specimen/Lot,,8,Pseudorhombus arsius,,Pseudorhombus arsius : Paralichthyidae : Pleuronectiformes : Actinopterygii : Chordata,,,Pleuronectiformes,Paralichthyidae,,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,,,,,,,,,,12/1/2017 18:04,http://n2t.net/ark:/65665/319702660-b96d-4780-8d2e-3e2d5bf9bf3a
226915,Specimen/Lot,,33,Sillago macrolepis,,Sillago macrolepis : Sillaginidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Sillaginidae,,17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30),Pacific,,Philippine Archipelago,Visayas,Negros,,Philippines,Negros Oriental,,"Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.",LK 79-18,,,,,Sp-79,,0 to 1,,,,,341645,,,,,,,,,12/1/2017 18:03,http://n2t.net/ark:/65665/3855638d1-a728-4f3e-98e8-eddb9a4bfb13
