Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Identification,Other Identifications,Name Hierarchy,Type Status,Type Citations,Order,Family,Subfamily,Date Collected,Ocean,Sea/Gulf,Archipelago,Island Grouping,Island Name,Continent,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Collector(s),Field Number(s),Other Numbers (Type : Value),Vessel,Cruise,Station,Expedition,Collection Method,Depth (m),Source of Sample,Preparation Details (Preparation:Location:Count),Measurements,Notes,Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
219167,Specimen/Lot,,1,Halicampus nitidus,,Halicampus nitidus : Syngnathidae : Syngnathiformes : Actinopterygii : Chordata,,,Syngnathiformes,Syngnathidae,Syngnathinae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,332315,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3645389ac-a446-4fb7-9c1d-42c789d3fd15
378344,Specimen/Lot,,3,Halichoeres kallochroma,,Halichoeres kallochroma : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,,,,,,,,,,6/13/2017 17:01,http://n2t.net/ark:/65665/38d3ba2c2-501c-4c09-bdc2-6f8503d02eb1
277330,Specimen/Lot,,5,Halichoeres melanochir,,Halichoeres melanochir : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/38ba03302-23ec-494e-a502-4797943a8ba6
277275,Specimen/Lot,,28,Halichoeres melanurus,Halichoeres hoeveni,Halichoeres melanurus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3a0400cc6-f27f-42d3-8a35-03817545cde2
277317,Specimen/Lot,,6,Halichoeres nigrescens,,Halichoeres nigrescens : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/360d863d0-b1dd-460e-837c-265ff22fe1ae
244108,Specimen/Lot,,2,Hetereleotris,,Hetereleotris : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:17,http://n2t.net/ark:/65665/31f08aace-666b-48be-8a20-e9372ca3b1c4
336021,Specimen/Lot,,31,Hypoatherina barnesi,,Hypoatherina barnesi : Atherinidae : Atheriniformes : Actinopterygii : Chordata,,,Atheriniformes,Atherinidae,Atherininae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/35730d2bd-3aae-450c-8759-b70a7586a47b
290901,Specimen/Lot,,1,Labracinus cyclophthalmus,Labracinus,Labracinus cyclophthalmus : Pseudochromidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pseudochromidae,Pseudochrominae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/33586bdc8-93c3-477d-bb7d-44766486172b
277490,Specimen/Lot,,2,Labrichthys unilineatus,,Labrichthys unilineatus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/32e486bff-698b-4474-b40c-edc64ac3c43a
259231,Specimen/Lot,,1,Labroides dimidiatus,,Labroides dimidiatus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3795817a8-4474-40d9-8f88-4f607e56092a
243951,Specimen/Lot,,1,Macrodontogobius wilburi,,Macrodontogobius wilburi : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:17,http://n2t.net/ark:/65665/32395b4b2-8e43-42bd-adb5-01a2388319ed
387932,Specimen/Lot,,1,Myripristis violacea,,Myripristis violacea : Holocentridae : Beryciformes : Actinopterygii : Chordata,,,Beryciformes,Holocentridae,Myripristinae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3dfb63c24-b76a-458c-a8e6-cd84da526198
341618,Specimen/Lot,,2,Nectamia luxuria Fraser,Apogon savayensis,Nectamia luxuria Fraser : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Apogoninae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,Out of 261151,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3318ec919-7fce-4b15-8c35-b36cc90ccd62
261151,Specimen/Lot,,26,Nectamia savayensis,Apogon savayensis,Nectamia savayensis : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Apogoninae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,2 out of original 35 spms recat. as 341618 and 7 of original 35 recat. as 341619.,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/*****************ff-86f0-ee3a2c856886
341619,Specimen/Lot,,7,Nectamia viria Fraser,Apogon bandanensis,Nectamia viria Fraser : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Apogoninae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,Out of 261151,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3756f1da6-0b96-41c3-8306-e5b7001fffeb
282328,Specimen/Lot,,2,Neoglyphidodon melas,Paraglyphidodon melas,Neoglyphidodon melas : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/34c53583b-aafa-4d00-b080-d311c866b367
282065,Specimen/Lot,,2,Neoglyphidodon nigroris,Paraglyphidodon nigroris,Neoglyphidodon nigroris : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/379baae83-a2d6-4e0b-abd1-b71a155a4607
262369,Specimen/Lot,,17,Ostorhinchus aroubiensis,Apogon aroubiensis,Ostorhinchus aroubiensis : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/33053579f-d575-4a92-a8cf-67992e703872
260974,Specimen/Lot,,7,Ostorhinchus cyanosoma,Apogon cyanosoma,Ostorhinchus cyanosoma : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3839929b3-ca73-4a26-9a3f-6e0afbba8b2a
262082,Specimen/Lot,,4,Oxycheilinus celebicus,,Oxycheilinus celebicus : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/358c998bf-d6c0-451f-93e8-abdbf332b135
276823,Specimen/Lot,,8,Oxycheilinus digramma,Cheilinus diagrammus,Oxycheilinus digramma : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,9/15/2017 12:24,http://n2t.net/ark:/65665/39abd0c80-105c-4d0a-8cfd-4dbbec7852dd
341350,Specimen/Lot,,2,Paragobiodon xanthosomus,,Paragobiodon xanthosomus : Gobiidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Gobiidae,Gobiinae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,9/11/2017 19:18,http://n2t.net/ark:/65665/31ca7e2d1-b08d-483f-9849-1b256e08b059
266179,Specimen/Lot,,1,Parascorpaena aurita,,Parascorpaena aurita : Scorpaenidae : Scorpaeniformes : Actinopterygii : Chordata,,,Scorpaeniformes,Scorpaenidae,Scorpaeninae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/312b5497b-3a16-4eee-97a8-13789cae465a
399065,Specimen/Lot,,1,Pervagor janthinosoma,,Pervagor janthinosoma : Monacanthidae : Tetraodontiformes : Actinopterygii : Chordata,,,Tetraodontiformes,Monacanthidae,,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/38336cc74-0f98-4a6d-99b7-842bd8ace53a
313014,Specimen/Lot,,1,Plesiops cephalotaenia,,Plesiops cephalotaenia : Plesiopidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Plesiopidae,Plesiopinae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,Removed from usnm 274576. 33.6 mm.,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/350226a8f-9d0b-4d89-9af8-6fe4596adfa3
313015,Specimen/Lot,,4,Plesiops coeruleolineatus,,Plesiops coeruleolineatus : Plesiopidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Plesiopidae,Plesiopinae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,Removed from usnm 274576. 25.0-43.0 mm.,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3eb5056c4-ffcc-46ac-b5b1-bf8628ac0eb5
274576,Specimen/Lot,,1,Plesiops oxycephalus,,Plesiops oxycephalus : Plesiopidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Plesiopidae,Plesiopinae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,"Of 12 original specs., 1 plesiops cephalotaenia removed to usnm 313014, 4 plesiops coeruleolineatus removed to usnm 313015, and 6 plesiops verecundus removed to usnm 313020. 1 remains (64.2 mm).",333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3ad49017c-c974-4fd7-b6b8-ded46d1c6594
313020,Specimen/Lot,,5,Plesiops verecundus Mooi,,Plesiops verecundus Mooi : Plesiopidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Plesiopidae,Plesiopinae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,Removed from usnm 274576. 23.5-42.3 mm.,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/399dfcf64-ddcb-4338-b9c6-7f80f538b180
268469,Specimen/Lot,,30,Pomacentrus moluccensis,,Pomacentrus moluccensis : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3310b0411-9e7b-441b-a81f-5cc5971ac728
363532,Specimen/Lot,,1,Pomacentrus philippinus,,Pomacentrus philippinus : Pomacentridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pomacentridae,,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,"Ident. by g. allen, 1997.",0,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/348fe8d6d-0e81-4acd-9c5b-04c51aa0df0f
395377,Specimen/Lot,,3,Pristiapogon kallopterus,,Pristiapogon kallopterus : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/30e1197cc-b6f1-415b-832d-b7ab7af6feca
349179,Specimen/Lot,,40,Pristicon rhodopterus,Apogon rhodopterus,Pristicon rhodopterus : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3348c5589-d948-441c-95aa-c7f02ad214b3
262688,Specimen/Lot,,2,Pseudamia,,Pseudamia : Apogonidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Apogonidae,Pseudaminae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3145a118e-4fbf-4406-be3c-69a1187c3625
268650,Specimen/Lot,Types,4,Pseudamia hayashii Randall et al.,,Pseudamia hayashii Randall et al. : Apogonidae : Perciformes : Actinopterygii : Chordata,Paratype,"Randall, J. E., et al. 1985. Indo-Pacific Fishes. No. 6: 11.",Perciformes,Apogonidae,Pseudaminae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3ba05beab-b0b1-4131-ba8b-ad8c03d214e0
277448,Specimen/Lot,,5,Pseudocheilinus hexataenia,,Pseudocheilinus hexataenia : Labridae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Labridae,,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/340ae4f7f-0569-4925-a078-8158d2cfb40e
290765,Specimen/Lot,,4,Pseudochromis bitaeniatus,,Pseudochromis bitaeniatus : Pseudochromidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pseudochromidae,Pseudochrominae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3f4614d09-013f-478b-a1fa-84c03f8ed595
290345,Specimen/Lot,,25,Pseudochromis fuscus,,Pseudochromis fuscus : Pseudochromidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pseudochromidae,Pseudochrominae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,1 head dissected by g.d. johnson.(1990’s) and added to jar (2012).,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3c196e229-1b51-4735-ba99-c4c4558dfcc6
258946,Specimen/Lot,,5,Pseudogramma polyacanthum,,Pseudogramma polyacanthum : Serranidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Serranidae,Epinephelinae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/30e8fbbec-e36e-4bea-8fa6-93c57b139e6c
290343,Specimen/Lot,,1,Pseudoplesiops rosae Schultz,,Pseudoplesiops rosae Schultz : Pseudochromidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pseudochromidae,Pseudoplesiopinae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,332315,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/333bb03d7-f52d-4217-af2e-2e3c930a6d51
290309,Specimen/Lot,,5,Pseudoplesiops typus,,Pseudoplesiops typus : Pseudochromidae : Perciformes : Actinopterygii : Chordata,,,Perciformes,Pseudochromidae,Pseudoplesiopinae,23 May 1978 (1978 May 23 - 0000 00 00; 08:15 - 09:45),Pacific,,,,,,Philippines,Palawan,,"Philippines: Palawan Prov., Bararin I., W. Side (Cuyo Is.).",10.875,120.933,"Springer, V. G.; Smithsonian Team; Alcala, A. C.; Silliman University Group",SP 78-20,,,,,SP-78,Rotenone; Dip Net,0 to 14,,,,,333189,,,,,,,,,4/14/2016 14:18,http://n2t.net/ark:/65665/3630af13c-573c-4192-8671-f650c2228d61
