EstimateS (Version 9.1.0), Copyright R. K. Colwell:  http://viceroy.eeb.uconn.edu/estimates
Shared Species and Similarity Statistics Output from Input File:  SI_78-79_all  (June 7, 2022)

First Sample	Second Sample	Sobs First Sample	Sobs Second Sample	Shared Species Observed	ACE First Sample	ACE Second Sample	Chao Shared Esimated	Jaccard Classic	Sorensen Classic	Chao-Jaccard-Raw Abundance-based	Chao-Jaccard-Est Abundance-based	Chao-Jaccard-EstSD Abundance-based	Chao-Sorensen-Raw Abundance-based	Chao-Sorensen-Est Abundance-based	Chao-Sorensen-EstSD Abundance-based	Morisita-Horn	Bray-Curtis	
29	59	134	69	11	224.279	91.088	17.439	0.057	0.108	0.03	0.04	0	0.058	0.077	0	0.01	0.031	
29	60	134	57	11	224.279	93.268	57.28	0.061	0.115	0.016	0.029	0	0.031	0.057	0	0	0.014	
29	61	134	74	12	224.279	92.37	23.012	0.061	0.115	0.037	0.06	0	0.072	0.114	0	0.022	0.04	
29	62	134	71	18	224.279	101.386	43.905	0.096	0.176	0.089	0.113	0	0.164	0.204	0	0.009	0.046	
29	63	134	82	15	224.279	102.323	43.385	0.075	0.139	0.05	0.063	0	0.095	0.118	0	0.015	0.031	
29	64	134	43	17	224.279	57.305	22.272	0.106	0.192	0.166	0.251	0	0.284	0.401	0	0.077	0.086	
29	65	134	96	17	224.279	115.523	21.894	0.08	0.148	0.092	0.106	0	0.169	0.191	0	0.013	0.042	
29	66	134	48	26	224.279	81.477	58.856	0.167	0.286	0.222	0.307	0	0.364	0.47	0	0.041	0.087	
29	67	134	43	22	224.279	65.205	43.3	0.142	0.249	0.259	0.343	0	0.411	0.511	0	0.102	0.105	
29	68	134	8	0	224.279	8.348	0	0	0	0	0	0	0	0	0	0	0	
30	31	41	72	12	71.504	106.388	17.408	0.119	0.212	0.226	0.317	0	0.369	0.481	0	0.209	0.122	
30	32	41	66	18	71.504	126.645	30.132	0.202	0.336	0.585	0.63	0	0.739	0.773	0	0.516	0.234	
30	33	41	5	1	71.504	7.222	1	0.022	0.043	0.007	0.01	0	0.014	0.02	0	0.001	0.008	
30	34	41	67	16	71.504	90.773	18.772	0.174	0.296	0.22	0.239	0	0.361	0.386	0	0.141	0.211	
30	35	41	62	1	71.504	89.968	1	0.01	0.019	0.003	0.003	0	0.006	0.007	0	0	0.003	
30	36	41	74	18	71.504	132.624	24.502	0.186	0.313	0.24	0.3	0	0.387	0.462	0	0.203	0.217	
30	37	41	104	6	71.504	142.454	10.455	0.043	0.083	0.031	0.051	0	0.06	0.097	0	0.008	0.03	
30	38	41	99	4	71.504	127.355	11.173	0.029	0.057	0.015	0.023	0	0.03	0.045	0	0.004	0.019	
30	39	41	94	14	71.504	145.55	17.692	0.116	0.207	0.192	0.223	0	0.322	0.364	0	0.375	0.235	
30	40	41	73	15	71.504	137.949	21.06	0.152	0.263	0.302	0.549	0	0.464	0.709	0	0.163	0.179	
30	41	41	57	1	71.504	86.164	1	0.01	0.02	0.003	0.003	0	0.006	0.006	0	0	0.003	
30	42	41	22	7	71.504	38.656	16.728	0.125	0.222	0.121	0.135	0	0.215	0.238	0	0.138	0.13	
30	43	41	32	11	71.504	37.95	16.752	0.177	0.301	0.194	0.235	0	0.325	0.38	0	0.273	0.18	
30	44	41	37	9	71.504	42.797	9.563	0.13	0.231	0.27	0.286	0	0.425	0.445	0	0.36	0.269	
30	45	41	24	10	71.504	27.841	12.725	0.182	0.308	0.395	0.422	0	0.567	0.594	0	0.38	0.316	
30	46	41	14	0	71.504	17.132	0	0	0	0	0	0	0	0	0	0	0	
30	47	41	21	10	71.504	23.222	16.659	0.192	0.323	0.24	0.264	0	0.387	0.418	0	0.161	0.172	
30	48	41	66	16	71.504	93.224	24.108	0.176	0.299	0.293	0.321	0	0.453	0.486	0	0.444	0.3	
30	49	41	30	1	71.504	38.428	0	0.014	0.028	0.004	0.004	0	0.008	0.008	0	0.005	0.005	
30	50	41	51	2	71.504	98.052	3	0.022	0.043	0.008	0.008	0	0.015	0.016	0	0.003	0.009	
30	51	41	38	1	71.504	43.468	0	0.013	0.025	0.012	0.012	0	0.025	0.025	0	0.026	0.007	
30	52	41	32	0	71.504	39.695	0	0	0	0	0	0	0	0	0	0	0	
30	53	41	68	18	71.504	91.56	36.889	0.198	0.33	0.104	0.178	0	0.189	0.302	0	0.038	0.081	
30	54	41	89	3	71.504	111.201	4.214	0.024	0.046	0.025	0.031	0	0.048	0.06	0	0.004	0.008	
30	55	41	54	14	71.504	68.912	19.361	0.173	0.295	0.237	0.385	0	0.383	0.556	0	0.111	0.151	
30	56	41	48	0	71.504	59.289	0	0	0	0	0	0	0	0	0	0	0	
30	57	41	33	0	71.504	40.799	0	0	0	0	0	0	0	0	0	0	0	
30	58	41	67	3	71.504	85.193	5	0.029	0.056	0.008	0.015	0	0.017	0.03	0	0.001	0.007	
30	59	41	69	3	71.504	91.088	5	0.028	0.055	0.006	0.011	0	0.012	0.022	0	0.001	0.007	
30	60	41	57	2	71.504	93.268	3.25	0.021	0.041	0.002	0.003	0	0.005	0.006	0	0	0.004	
30	61	41	74	3	71.504	92.37	10.625	0.027	0.052	0.007	0.01	0	0.014	0.02	0	0.001	0.009	
30	62	41	71	3	71.504	101.386	3	0.028	0.054	0.011	0.012	0	0.022	0.024	0	0.002	0.008	
30	63	41	82	1	71.504	102.323	1	0.008	0.016	0.002	0.002	0	0.003	0.004	0	0	0.001	
30	64	41	43	7	71.504	57.305	18.315	0.091	0.167	0.045	0.051	0	0.086	0.096	0	0.031	0.045	
30	65	41	96	6	71.504	115.523	16.045	0.046	0.088	0.038	0.059	0	0.072	0.111	0	0.006	0.011	
30	66	41	48	10	71.504	81.477	14.269	0.127	0.225	0.137	0.18	0	0.241	0.305	0	0.029	0.067	
30	67	41	43	9	71.504	65.205	15.944	0.12	0.214	0.084	0.16	0	0.155	0.276	0	0.039	0.063	
30	68	41	8	0	71.504	8.348	0	0	0	0	0	0	0	0	0	0	0	
31	32	72	66	11	106.388	126.645	24.734	0.087	0.159	0.084	0.09	0	0.155	0.165	0	0.033	0.091	
31	33	72	5	0	106.388	7.222	0	0	0	0	0	0	0	0	0	0	0	
31	34	72	67	14	106.388	90.773	17.125	0.112	0.201	0.294	0.305	0	0.455	0.468	0	0.132	0.11	
31	35	72	62	7	106.388	89.968	10	0.055	0.104	0.071	0.092	0	0.133	0.169	0	0.022	0.04	
31	36	72	74	11	106.388	132.624	24.653	0.081	0.151	0.09	0.12	0	0.165	0.214	0	0.054	0.085	
31	37	72	104	25	106.388	142.454	37.589	0.166	0.284	0.264	0.298	0	0.418	0.459	0	0.238	0.186	
31	38	72	99	15	106.388	127.355	22.111	0.096	0.175	0.083	0.091	0	0.153	0.167	0	0.04	0.071	
31	39	72	94	37	106.388	145.55	49.845	0.287	0.446	0.346	0.413	0	0.515	0.584	0	0.312	0.312	
31	40	72	73	25	106.388	137.949	35.25	0.208	0.345	0.381	0.585	0	0.552	0.738	0	0.496	0.272	
31	41	72	57	3	106.388	86.164	7	0.024	0.047	0.008	0.01	0	0.017	0.019	0	0.002	0.011	
31	42	72	22	8	106.388	38.656	14.618	0.093	0.17	0.104	0.124	0	0.188	0.221	0	0.04	0.083	
31	43	72	32	11	106.388	37.95	14.609	0.118	0.212	0.211	0.216	0	0.349	0.356	0	0.222	0.18	
31	44	72	37	6	106.388	42.797	7.5	0.058	0.11	0.112	0.116	0	0.202	0.208	0	0.157	0.103	
31	45	72	24	6	106.388	27.841	8.513	0.067	0.125	0.111	0.117	0	0.199	0.209	0	0.113	0.102	
31	46	72	14	0	106.388	17.132	0	0	0	0	0	0	0	0	0	0	0	
31	47	72	21	6	106.388	23.222	6.667	0.069	0.129	0.136	0.142	0	0.239	0.248	0	0.107	0.087	
31	48	72	66	12	106.388	93.224	22.658	0.095	0.174	0.148	0.189	0	0.258	0.317	0	0.228	0.124	
31	49	72	30	2	106.388	38.428	2	0.02	0.039	0.007	0.01	0	0.014	0.019	0	0.003	0.008	
31	50	72	51	9	106.388	98.052	18.322	0.079	0.146	0.078	0.141	0	0.145	0.247	0	0.03	0.046	
31	51	72	38	1	106.388	43.468	1.25	0.009	0.018	0.001	0.001	0	0.002	0.003	0	0	0.002	
31	52	72	32	0	106.388	39.695	0	0	0	0	0	0	0	0	0	0	0	
31	53	72	68	12	106.388	91.56	19.843	0.094	0.171	0.135	0.146	0	0.238	0.255	0	0.054	0.083	
31	54	72	89	17	106.388	111.201	17.671	0.118	0.211	0.22	0.244	0	0.361	0.392	0	0.238	0.183	
31	55	72	54	9	106.388	68.912	12	0.077	0.143	0.135	0.143	0	0.237	0.251	0	0.13	0.123	
31	56	72	48	0	106.388	59.289	0	0	0	0	0	0	0	0	0	0	0	
31	57	72	33	0	106.388	40.799	0	0	0	0	0	0	0	0	0	0	0	
31	58	72	67	8	106.388	85.193	9.537	0.061	0.115	0.073	0.119	0	0.135	0.213	0	0.015	0.03	
31	59	72	69	9	106.388	91.088	17	0.068	0.128	0.05	0.074	0	0.094	0.137	0	0.025	0.034	
31	60	72	57	10	106.388	93.268	16.111	0.084	0.155	0.035	0.044	0	0.067	0.083	0	0.003	0.026	
31	61	72	74	14	106.388	92.37	26.979	0.106	0.192	0.065	0.075	0	0.122	0.139	0	0.026	0.046	
31	62	72	71	16	106.388	101.386	45.562	0.126	0.224	0.117	0.184	0	0.209	0.311	0	0.035	0.083	
31	63	72	82	11	106.388	102.323	33.352	0.077	0.143	0.073	0.087	0	0.136	0.161	0	0.056	0.049	
31	64	72	43	10	106.388	57.305	16.939	0.095	0.174	0.142	0.157	0	0.248	0.271	0	0.26	0.177	
31	65	72	96	16	106.388	115.523	18.378	0.105	0.19	0.12	0.13	0	0.214	0.231	0	0.061	0.065	
31	66	72	48	12	106.388	81.477	15.03	0.111	0.2	0.149	0.156	0	0.259	0.27	0	0.111	0.157	
31	67	72	43	10	106.388	65.205	17.833	0.095	0.174	0.159	0.168	0	0.274	0.288	0	0.113	0.148	
31	68	72	8	0	106.388	8.348	0	0	0	0	0	0	0	0	0	0	0	
32	33	66	5	1	126.645	7.222	1	0.014	0.028	0.004	0.006	0	0.009	0.012	0	0.001	0.002	
32	34	66	67	18	126.645	90.773	27.059	0.157	0.271	0.076	0.084	0	0.141	0.155	0	0.018	0.096	
32	35	66	62	4	126.645	89.968	9.989	0.032	0.063	0.009	0.012	0	0.018	0.023	0	0.001	0.012	
32	36	66	74	17	126.645	132.624	21.653	0.138	0.243	0.184	0.206	0	0.311	0.341	0	0.024	0.076	
32	37	66	104	8	126.645	142.454	12.625	0.049	0.094	0.025	0.026	0	0.048	0.052	0	0.003	0.031	
32	38	66	99	5	126.645	127.355	10.583	0.031	0.061	0.012	0.013	0	0.023	0.025	0	0.001	0.013	
32	39	66	94	19	126.645	145.55	27.446	0.135	0.238	0.098	0.127	0	0.179	0.226	0	0.041	0.124	
32	40	66	73	17	126.645	137.949	46.807	0.139	0.245	0.286	0.416	0	0.445	0.588	0	0.038	0.088	
32	41	66	57	3	126.645	86.164	3.2	0.025	0.049	0.005	0.006	0	0.01	0.011	0	0	0.01	
32	42	66	22	4	126.645	38.656	4.992	0.048	0.091	0.016	0.018	0	0.032	0.036	0	0.001	0.017	
32	43	66	32	12	126.645	37.95	18.622	0.14	0.245	0.069	0.085	0	0.13	0.156	0	0.032	0.087	
32	44	66	37	11	126.645	42.797	18.75	0.12	0.214	0.094	0.097	0	0.172	0.177	0	0.039	0.106	
32	45	66	24	8	126.645	27.841	9.157	0.098	0.178	0.083	0.088	0	0.153	0.162	0	0.039	0.092	
32	46	66	14	0	126.645	17.132	0	0	0	0	0	0	0	0	0	0	0	
32	47	66	21	10	126.645	23.222	15.271	0.13	0.23	0.079	0.083	0	0.146	0.153	0	0.023	0.068	
32	48	66	66	15	126.645	93.224	19.606	0.128	0.227	0.08	0.081	0	0.148	0.15	0	0.044	0.104	
32	49	66	30	1	126.645	38.428	0	0.011	0.021	0.001	0.001	0	0.002	0.002	0	0.001	0.002	
32	50	66	51	4	126.645	98.052	6	0.035	0.068	0.014	0.018	0	0.028	0.036	0	0.001	0.01	
32	51	66	38	0	126.645	43.468	0	0	0	0	0	0	0	0	0	0	0	
32	52	66	32	0	126.645	39.695	0	0	0	0	0	0	0	0	0	0	0	
32	53	66	68	20	126.645	91.56	40.533	0.175	0.299	0.051	0.057	0	0.096	0.108	0	0.005	0.06	
32	54	66	89	5	126.645	111.201	7.438	0.033	0.065	0.016	0.016	0	0.031	0.032	0	0.004	0.017	
32	55	66	54	14	126.645	68.912	21.066	0.132	0.233	0.103	0.118	0	0.187	0.211	0	0.054	0.099	
32	56	66	48	0	126.645	59.289	0	0	0	0	0	0	0	0	0	0	0	
32	57	66	33	0	126.645	40.799	0	0	0	0	0	0	0	0	0	0	0	
32	58	66	67	5	126.645	85.193	43.8	0.039	0.075	0.011	0.018	0	0.021	0.036	0	0	0.008	
32	59	66	69	6	126.645	91.088	17.25	0.047	0.089	0.011	0.018	0	0.021	0.035	0	0.001	0.011	
32	60	66	57	6	126.645	93.268	17.5	0.051	0.098	0.011	0.014	0	0.021	0.027	0	0	0.01	
32	61	66	74	6	126.645	92.37	9.916	0.045	0.086	0.012	0.013	0	0.024	0.025	0	0.003	0.015	
32	62	66	71	5	126.645	101.386	7.648	0.038	0.073	0.015	0.016	0	0.029	0.031	0	0.001	0.023	
32	63	66	82	4	126.645	102.323	11.244	0.028	0.054	0.004	0.006	0	0.007	0.012	0	0	0.005	
32	64	66	43	9	126.645	57.305	11.265	0.09	0.165	0.029	0.031	0	0.056	0.061	0	0.016	0.048	
32	65	66	96	11	126.645	115.523	18.407	0.073	0.136	0.026	0.029	0	0.05	0.057	0	0.002	0.024	
32	66	66	48	15	126.645	81.477	56.852	0.152	0.263	0.077	0.086	0	0.143	0.158	0	0.009	0.056	
32	67	66	43	12	126.645	65.205	21.579	0.124	0.22	0.081	0.094	0	0.149	0.173	0	0.012	0.056	
32	68	66	8	0	126.645	8.348	0	0	0	0	0	0	0	0	0	0	0	
33	34	5	67	1	7.222	90.773	0	0.014	0.028	0.025	0.029	0	0.049	0.057	0	0.007	0.002	
33	35	5	62	0	7.222	89.968	0	0	0	0	0	0	0	0	0	0	0	
33	36	5	74	1	7.222	132.624	1	0.013	0.025	0.004	0.005	0	0.008	0.011	0	0.001	0.004	
33	37	5	104	0	7.222	142.454	0	0	0	0	0	0	0	0	0	0	0	
33	38	5	99	1	7.222	127.355	1	0.01	0.019	0.005	0.005	0	0.009	0.009	0	0.003	0.009	
33	39	5	94	0	7.222	145.55	0	0	0	0	0	0	0	0	0	0	0	
33	40	5	73	1	7.222	137.949	1	0.013	0.026	0.007	0.01	0	0.015	0.02	0	0.001	0.008	
33	41	5	57	1	7.222	86.164	1	0.016	0.032	0.003	0.003	0	0.005	0.005	0	0.001	0.005	
33	42	5	22	0	7.222	38.656	0	0	0	0	0	0	0	0	0	0	0	
33	43	5	32	1	7.222	37.95	1	0.028	0.054	0.02	0.024	0	0.039	0.047	0	0.005	0.009	
33	44	5	37	1	7.222	42.797	0	0.024	0.048	0.03	0.033	0	0.058	0.064	0	0.014	0.004	
33	45	5	24	1	7.222	27.841	0	0.036	0.069	0.037	0.039	0	0.072	0.075	0	0.036	0.007	
33	46	5	14	1	7.222	17.132	1	0.056	0.105	0.066	0.066	0	0.123	0.123	0	0.056	0.107	
33	47	5	21	1	7.222	23.222	1	0.04	0.077	0.015	0.019	0	0.03	0.038	0	0.003	0.013	
33	48	5	66	1	7.222	93.224	1	0.014	0.028	0.013	0.017	0	0.027	0.034	0	0.003	0.004	
33	49	5	30	0	7.222	38.428	0	0	0	0	0	0	0	0	0	0	0	
33	50	5	51	0	7.222	98.052	0	0	0	0	0	0	0	0	0	0	0	
33	51	5	38	0	7.222	43.468	0	0	0	0	0	0	0	0	0	0	0	
33	52	5	32	1	7.222	39.695	0	0.028	0.054	0.011	0.011	0	0.023	0.023	0	0.026	0.022	
33	53	5	68	1	7.222	91.56	1	0.014	0.027	0.003	0.004	0	0.005	0.008	0	0	0.001	
33	54	5	89	0	7.222	111.201	0	0	0	0	0	0	0	0	0	0	0	
33	55	5	54	1	7.222	68.912	1	0.017	0.034	0.005	0.007	0	0.01	0.014	0	0.001	0.004	
33	56	5	48	2	7.222	59.289	2	0.039	0.075	0.006	0.006	0	0.012	0.012	0	0.011	0.01	
33	57	5	33	1	7.222	40.799	0	0.027	0.053	0.035	0.035	0	0.068	0.068	0	0.079	0.033	
33	58	5	67	0	7.222	85.193	0	0	0	0	0	0	0	0	0	0	0	
33	59	5	69	1	7.222	91.088	1	0.014	0.027	0.003	0.003	0	0.006	0.006	0	0.002	0.006	
33	60	5	57	0	7.222	93.268	0	0	0	0	0	0	0	0	0	0	0	
33	61	5	74	0	7.222	92.37	0	0	0	0	0	0	0	0	0	0	0	
33	62	5	71	0	7.222	101.386	0	0	0	0	0	0	0	0	0	0	0	
33	63	5	82	0	7.222	102.323	0	0	0	0	0	0	0	0	0	0	0	
33	64	5	43	1	7.222	57.305	0	0.021	0.042	0.037	0.039	0	0.071	0.075	0	0.035	0.008	
33	65	5	96	0	7.222	115.523	0	0	0	0	0	0	0	0	0	0	0	
33	66	5	48	1	7.222	81.477	0	0.019	0.038	0.023	0.027	0	0.044	0.052	0	0.006	0.005	
33	67	5	43	1	7.222	65.205	1	0.021	0.042	0.005	0.007	0	0.01	0.014	0	0.001	0.005	
33	68	5	8	1	7.222	8.348	0	0.083	0.154	0.118	0.118	0	0.211	0.211	0	0.262	0.125	
34	35	67	62	4	90.773	89.968	7.386	0.032	0.062	0.013	0.016	0	0.025	0.031	0	0.001	0.011	
34	36	67	74	19	90.773	132.624	24.824	0.156	0.27	0.119	0.129	0	0.213	0.229	0	0.033	0.105	
34	37	67	104	12	90.773	142.454	15.958	0.075	0.14	0.036	0.047	0	0.069	0.09	0	0.004	0.035	
34	38	67	99	4	90.773	127.355	5.5	0.025	0.048	0.014	0.018	0	0.028	0.034	0	0.001	0.01	
34	39	67	94	17	90.773	145.55	24.166	0.118	0.211	0.121	0.13	0	0.216	0.23	0	0.077	0.164	
34	40	67	73	18	90.773	137.949	30.749	0.148	0.257	0.146	0.208	0	0.255	0.344	0	0.027	0.066	
34	41	67	57	2	90.773	86.164	3.5	0.016	0.032	0.002	0.003	0	0.004	0.005	0	0	0.003	
34	42	67	22	9	90.773	38.656	19	0.113	0.202	0.054	0.065	0	0.102	0.122	0	0.021	0.036	
34	43	67	32	13	90.773	37.95	16.917	0.151	0.263	0.509	0.582	0	0.675	0.736	0	0.797	0.227	
34	44	67	37	10	90.773	42.797	12	0.106	0.192	0.194	0.197	0	0.325	0.329	0	0.134	0.25	
34	45	67	24	11	90.773	27.841	13.687	0.138	0.242	0.515	0.519	0	0.68	0.683	0	0.196	0.25	
34	46	67	14	0	90.773	17.132	0	0	0	0	0	0	0	0	0	0	0	
34	47	67	21	9	90.773	23.222	11.476	0.114	0.205	0.291	0.295	0	0.451	0.455	0	0.333	0.079	
34	48	67	66	23	90.773	93.224	36.475	0.209	0.346	0.516	0.598	0	0.681	0.749	0	0.714	0.371	
34	49	67	30	0	90.773	38.428	0	0	0	0	0	0	0	0	0	0	0	
34	50	67	51	5	90.773	98.052	8.791	0.044	0.085	0.028	0.031	0	0.054	0.061	0	0.005	0.026	
34	51	67	38	1	90.773	43.468	0	0.01	0.019	0.013	0.013	0	0.026	0.026	0	0.019	0.015	
34	52	67	32	0	90.773	39.695	0	0	0	0	0	0	0	0	0	0	0	
34	53	67	68	22	90.773	91.56	43.501	0.195	0.326	0.637	0.733	0	0.778	0.846	0	0.317	0.262	
34	54	67	89	7	90.773	111.201	7.586	0.047	0.09	0.039	0.039	0	0.074	0.075	0	0.022	0.034	
34	55	67	54	13	90.773	68.912	25.024	0.12	0.215	0.282	0.3	0	0.44	0.462	0	0.312	0.185	
34	56	67	48	0	90.773	59.289	0	0	0	0	0	0	0	0	0	0	0	
34	57	67	33	0	90.773	40.799	0	0	0	0	0	0	0	0	0	0	0	
34	58	67	67	4	90.773	85.193	9.75	0.031	0.06	0.008	0.01	0	0.016	0.02	0	0.002	0.007	
34	59	67	69	4	90.773	91.088	7.75	0.03	0.059	0.009	0.019	0	0.017	0.037	0	0	0.006	
34	60	67	57	7	90.773	93.268	13.865	0.06	0.113	0.029	0.038	0	0.055	0.073	0	0.004	0.03	
34	61	67	74	6	90.773	92.37	7.177	0.044	0.085	0.012	0.013	0	0.023	0.026	0	0.001	0.014	
34	62	67	71	4	90.773	101.386	6.128	0.03	0.058	0.012	0.013	0	0.023	0.026	0	0.001	0.016	
34	63	67	82	8	90.773	102.323	40.866	0.057	0.107	0.017	0.026	0	0.034	0.051	0	0.002	0.012	
34	64	67	43	8	90.773	57.305	21.32	0.078	0.145	0.081	0.095	0	0.149	0.173	0	0.103	0.13	
34	65	67	96	10	90.773	115.523	16.871	0.065	0.123	0.04	0.051	0	0.076	0.097	0	0.008	0.036	
34	66	67	48	17	90.773	81.477	23.726	0.173	0.296	0.373	0.387	0	0.543	0.558	0	0.176	0.141	
34	67	67	43	16	90.773	65.205	22.714	0.17	0.291	0.495	0.518	0	0.663	0.682	0	0.201	0.124	
34	68	67	8	0	90.773	8.348	0	0	0	0	0	0	0	0	0	0	0	
35	36	62	74	4	89.968	132.624	11	0.03	0.059	0.014	0.025	0	0.028	0.049	0	0.002	0.011	
35	37	62	104	22	89.968	142.454	31.909	0.153	0.265	0.12	0.136	0	0.215	0.24	0	0.04	0.093	
35	38	62	99	18	89.968	127.355	24.575	0.126	0.224	0.198	0.233	0	0.33	0.377	0	0.387	0.224	
35	39	62	94	10	89.968	145.55	176.491	0.068	0.128	0.038	0.076	0	0.073	0.142	0	0.004	0.023	
35	40	62	73	8	89.968	137.949	113.442	0.063	0.119	0.029	0.038	0	0.057	0.073	0	0.015	0.037	
35	41	62	57	4	89.968	86.164	4.8	0.035	0.067	0.026	0.026	0	0.051	0.051	0	0.031	0.017	
35	42	62	22	1	89.968	38.656	1	0.012	0.024	0.006	0.006	0	0.012	0.012	0	0.001	0.009	
35	43	62	32	2	89.968	37.95	2.773	0.022	0.043	0.009	0.01	0	0.018	0.02	0	0.002	0.018	
35	44	62	37	2	89.968	42.797	2	0.021	0.04	0.012	0.012	0	0.024	0.024	0	0.004	0.015	
35	45	62	24	3	89.968	27.841	5.641	0.036	0.07	0.011	0.012	0	0.021	0.024	0	0.002	0.019	
35	46	62	14	1	89.968	17.132	1	0.013	0.026	0.006	0.006	0	0.012	0.012	0	0.005	0.012	
35	47	62	21	1	89.968	23.222	1	0.012	0.024	0.008	0.008	0	0.016	0.016	0	0.003	0.013	
35	48	62	66	5	89.968	93.224	16.095	0.041	0.078	0.01	0.015	0	0.019	0.03	0	0.001	0.015	
35	49	62	30	8	89.968	38.428	15.016	0.095	0.174	0.07	0.085	0	0.13	0.157	0	0.024	0.063	
35	50	62	51	8	89.968	98.052	34.485	0.076	0.142	0.058	0.08	0	0.109	0.149	0	0.021	0.054	
35	51	62	38	1	89.968	43.468	1.25	0.01	0.02	0.001	0.001	0	0.002	0.003	0	0	0.002	
35	52	62	32	0	89.968	39.695	0	0	0	0	0	0	0	0	0	0	0	
35	53	62	68	4	89.968	91.56	7.933	0.032	0.062	0.012	0.014	0	0.024	0.027	0	0.001	0.011	
35	54	62	89	14	89.968	111.201	20.078	0.102	0.185	0.126	0.159	0	0.223	0.274	0	0.02	0.055	
35	55	62	54	3	89.968	68.912	4	0.027	0.052	0.012	0.013	0	0.023	0.026	0	0.003	0.014	
35	56	62	48	0	89.968	59.289	0	0	0	0	0	0	0	0	0	0	0	
35	57	62	33	0	89.968	40.799	0	0	0	0	0	0	0	0	0	0	0	
35	58	62	67	12	89.968	85.193	21.638	0.103	0.186	0.072	0.089	0	0.134	0.163	0	0.023	0.082	
35	59	62	69	15	89.968	91.088	17.307	0.129	0.229	0.224	0.284	0	0.366	0.442	0	0.127	0.121	
35	60	62	57	11	89.968	93.268	32.008	0.102	0.185	0.042	0.086	0	0.081	0.159	0	0.005	0.044	
35	61	62	74	11	89.968	92.37	15.908	0.088	0.162	0.079	0.103	0	0.146	0.186	0	0.031	0.091	
35	62	62	71	11	89.968	101.386	42.266	0.09	0.165	0.042	0.064	0	0.081	0.121	0	0.008	0.052	
35	63	62	82	16	89.968	102.323	27.131	0.125	0.222	0.238	0.279	0	0.385	0.436	0	0.611	0.199	
35	64	62	43	3	89.968	57.305	3	0.029	0.057	0.034	0.036	0	0.066	0.07	0	0.014	0.023	
35	65	62	96	20	89.968	115.523	26.777	0.145	0.253	0.167	0.2	0	0.286	0.334	0	0.06	0.118	
35	66	62	48	3	89.968	81.477	4	0.028	0.055	0.016	0.022	0	0.032	0.043	0	0.005	0.016	
35	67	62	43	5	89.968	65.205	18.015	0.05	0.095	0.024	0.036	0	0.047	0.069	0	0.004	0.027	
35	68	62	8	0	89.968	8.348	0	0	0	0	0	0	0	0	0	0	0	
36	37	74	104	14	132.624	142.454	33.334	0.085	0.157	0.064	0.108	0	0.12	0.194	0	0.021	0.055	
36	38	74	99	6	132.624	127.355	12.2	0.036	0.069	0.022	0.025	0	0.043	0.048	0	0.006	0.021	
36	39	74	94	16	132.624	145.55	30.381	0.105	0.19	0.112	0.2	0	0.201	0.334	0	0.078	0.09	
36	40	74	73	16	132.624	137.949	53.866	0.122	0.218	0.129	0.198	0	0.229	0.33	0	0.051	0.092	
36	41	74	57	1	132.624	86.164	1	0.008	0.015	0.002	0.002	0	0.003	0.004	0	0	0.002	
36	42	74	22	8	132.624	38.656	15.809	0.091	0.167	0.065	0.068	0	0.123	0.127	0	0.032	0.066	
36	43	74	32	11	132.624	37.95	39.879	0.116	0.208	0.196	0.215	0	0.328	0.354	0	0.091	0.106	
36	44	74	37	14	132.624	42.797	44.5	0.144	0.252	0.221	0.255	0	0.362	0.407	0	0.103	0.139	
36	45	74	24	11	132.624	27.841	12	0.126	0.224	0.294	0.315	0	0.455	0.479	0	0.204	0.18	
36	46	74	14	0	132.624	17.132	0	0	0	0	0	0	0	0	0	0	0	
36	47	74	21	9	132.624	23.222	10.622	0.105	0.189	0.249	0.306	0	0.398	0.469	0	0.082	0.067	
36	48	74	66	22	132.624	93.224	35.104	0.186	0.314	0.236	0.301	0	0.381	0.463	0	0.137	0.154	
36	49	74	30	1	132.624	38.428	0	0.01	0.019	0.004	0.004	0	0.008	0.008	0	0.006	0.007	
36	50	74	51	5	132.624	98.052	9.018	0.042	0.08	0.014	0.016	0	0.028	0.032	0	0.004	0.021	
36	51	74	38	0	132.624	43.468	0	0	0	0	0	0	0	0	0	0	0	
36	52	74	32	0	132.624	39.695	0	0	0	0	0	0	0	0	0	0	0	
36	53	74	68	19	132.624	91.56	27.47	0.154	0.268	0.067	0.089	0	0.126	0.163	0	0.01	0.061	
36	54	74	89	7	132.624	111.201	10.82	0.045	0.086	0.032	0.04	0	0.062	0.076	0	0.003	0.015	
36	55	74	54	19	132.624	68.912	37.391	0.174	0.297	0.297	0.645	0	0.458	0.784	0	0.085	0.149	
36	56	74	48	0	132.624	59.289	0	0	0	0	0	0	0	0	0	0	0	
36	57	74	33	0	132.624	40.799	0	0	0	0	0	0	0	0	0	0	0	
36	58	74	67	3	132.624	85.193	4.683	0.022	0.043	0.006	0.007	0	0.011	0.013	0	0.001	0.007	
36	59	74	69	3	132.624	91.088	3.475	0.021	0.042	0.01	0.011	0	0.02	0.021	0	0.004	0.011	
36	60	74	57	3	132.624	93.268	10	0.023	0.046	0.004	0.007	0	0.007	0.014	0	0	0.005	
36	61	74	74	3	132.624	92.37	4.033	0.021	0.041	0.013	0.013	0	0.025	0.026	0	0.006	0.014	
